time;W-power.real.c.ELECTRICITY;W-power.plan.real.c.ELECTRICITY;Wh-energy.soc;W-power.real.secondary
89940;-17.0;22.894339189276252;1538.4666666666797;0
90000;205.0;303.82241594745483;1538.1833333333464;0
90060;256.0;303.82241594745483;1541.600000000013;0
90120;256.0;303.82241594745483;1545.8666666666797;0
90180;255.0;302.9275113717763;1550.1333333333464;0
90240;255.0;302.9275113717763;1554.3833333333464;0
90300;255.0;302.9275113717763;1558.6333333333464;0
90360;307.0;302.9275113717763;1562.8833333333464;0
90420;307.0;302.9275113717763;1568.000000000013;0
90480;307.0;302.9275113717763;1573.1166666666795;0
90540;307.0;302.9275113717763;1578.233333333346;0
90600;307.0;302.9275113717763;1583.3500000000126;0
90660;307.0;302.9275113717763;1588.4666666666792;0
90720;307.0;302.9275113717763;1593.5833333333458;0
90780;307.0;302.9275113717763;1598.7000000000123;0
90840;307.0;302.9275113717763;1603.8166666666789;0
90900;74.0;62.941625874374495;1608.9333333333454;0
90960;74.0;62.941625874374495;1610.1666666666788;0
91020;74.0;62.941625874374495;1611.4000000000121;0
91080;74.0;62.941625874374495;1612.6333333333455;0
91140;74.0;62.941625874374495;1613.8666666666788;0
91200;74.0;62.941625874374495;1615.1000000000122;0
91260;74.0;62.941625874374495;1616.3333333333455;0
91320;74.0;62.941625874374495;1617.5666666666789;0
91380;74.0;62.941625874374495;1618.8000000000122;0
91440;74.0;62.941625874374495;1620.0333333333456;0
91500;74.0;62.941625874374495;1621.266666666679;0
91560;74.0;62.941625874374495;1622.5000000000123;0
91620;74.0;62.941625874374495;1623.7333333333456;0
91680;74.0;62.941625874374495;1624.966666666679;0
91740;74.0;62.941625874374495;1626.2000000000123;0
91800;88.0;50.257359207707395;1627.4333333333457;0
91860;88.0;50.257359207707395;1628.9000000000124;0
91920;88.0;50.257359207707395;1630.366666666679;0
91980;88.0;50.257359207707395;1631.8333333333458;0
92040;88.0;50.257359207707395;1633.3000000000125;0
92100;88.0;50.257359207707395;1634.7666666666792;0
92160;88.0;50.257359207707395;1636.2333333333459;0
92220;88.0;50.257359207707395;1637.7000000000126;0
92280;88.0;50.257359207707395;1639.1666666666792;0
92340;88.0;50.257359207707395;1640.633333333346;0
92400;88.0;50.257359207707395;1642.1000000000126;0
92460;88.0;50.257359207707395;1643.5666666666793;0
92520;88.0;50.257359207707395;1645.033333333346;0
92580;88.0;50.257359207707395;1646.5000000000127;0
92640;-14.0;50.257359207707395;1647.9666666666794;0
92700;-33.0;27.611659207704633;1647.733333333346;0
92760;-33.0;27.611659207704633;1647.1833333333461;0
92820;-33.0;27.611659207704633;1646.6333333333462;0
92880;-33.0;27.611659207704633;1646.0833333333462;0
92940;-33.0;27.611659207704633;1645.5333333333463;0
93000;-33.0;27.611659207704633;1644.9833333333463;0
93060;-33.0;27.611659207704633;1644.4333333333464;0
93120;-33.0;27.611659207704633;1643.8833333333464;0
93180;-33.0;27.611659207704633;1643.3333333333464;0
93240;-33.0;27.611659207704633;1642.7833333333465;0
93300;-33.0;27.611659207704633;1642.2333333333465;0
93360;-33.0;27.611659207704633;1641.6833333333466;0
93420;17.0;27.611659207704633;1641.1333333333466;0
93480;69.0;27.611659207704633;1641.41666666668;0
93540;69.0;27.611659207704633;1642.56666666668;0
93600;77.0;70.43805920770546;1643.71666666668;0
93660;77.0;70.43805920770546;1645.0000000000134;0
93720;77.0;70.43805920770546;1646.2833333333467;0
93780;77.0;70.43805920770546;1647.56666666668;0
93840;77.0;70.43805920770546;1648.8500000000133;0
93900;77.0;70.43805920770546;1650.1333333333466;0
93960;77.0;70.43805920770546;1651.41666666668;0
94020;77.0;70.43805920770546;1652.7000000000132;0
94080;77.0;70.43805920770546;1653.9833333333465;0
94140;77.0;70.43805920770546;1655.2666666666798;0
94200;77.0;70.43805920770546;1656.5500000000131;0
94260;77.0;70.43805920770546;1657.8333333333464;0
94320;77.0;70.43805920770546;1659.1166666666797;0
94380;77.0;70.43805920770546;1660.400000000013;0
94440;77.0;70.43805920770546;1661.6833333333464;0
94500;77.0;56.81255920770718;1662.9666666666797;0
94560;77.0;56.81255920770718;1664.250000000013;0
94620;77.0;56.81255920770718;1665.5333333333463;0
94680;77.0;56.81255920770718;1666.8166666666796;0
94740;77.0;56.81255920770718;1668.1000000000129;0
94800;77.0;56.81255920770718;1669.3833333333462;0
94860;77.0;56.81255920770718;1670.6666666666795;0
94920;77.0;56.81255920770718;1671.9500000000128;0
94980;77.0;56.81255920770718;1673.233333333346;0
95040;77.0;56.81255920770718;1674.5166666666794;0
95100;77.0;56.81255920770718;1675.8000000000127;0
95160;77.0;56.81255920770718;1677.083333333346;0
95220;77.0;56.81255920770718;1678.3666666666793;0
95280;77.0;56.81255920770718;1679.6500000000126;0
95340;77.0;56.81255920770718;1680.933333333346;0
95400;84.0;38.17375920770655;1682.2166666666792;0
95460;84.0;38.17375920770655;1683.6166666666793;0
95520;84.0;38.17375920770655;1685.0166666666794;0
95580;84.0;38.17375920770655;1686.4166666666795;0
95640;84.0;38.17375920770655;1687.8166666666796;0
95700;84.0;38.17375920770655;1689.2166666666797;0
95760;32.0;38.17375920770655;1690.6166666666797;0
95820;32.0;38.17375920770655;1691.150000000013;0
95880;32.0;38.17375920770655;1691.6833333333464;0
95940;32.0;38.17375920770655;1692.2166666666797;0
96000;-18.0;38.17375920770655;1692.750000000013;0
96060;-18.0;38.17375920770655;1692.450000000013;0
96120;-18.0;38.17375920770655;1692.150000000013;0
96180;-18.0;38.17375920770655;1691.850000000013;0
96240;-18.0;38.17375920770655;1691.5500000000131;0
96300;-44.0;34.885120359707344;1691.2500000000132;0
96360;-44.0;34.885120359707344;1690.5166666666798;0
96420;-44.0;34.885120359707344;1689.7833333333465;0
96480;-44.0;34.885120359707344;1689.0500000000131;0
96540;-44.0;34.885120359707344;1688.3166666666798;0
96600;9.0;37.71901133758956;1687.5833333333464;0
96660;9.0;37.71901133758956;1687.7333333333465;0
96720;9.0;37.71901133758956;1687.8833333333466;0
96780;60.0;37.71901133758956;1688.0333333333467;0
96840;60.0;37.71901133758956;1689.0333333333467;0
96900;60.0;37.71901133758956;1690.0333333333467;0
96960;60.0;37.71901133758956;1691.0333333333467;0
97020;60.0;37.71901133758956;1692.0333333333467;0
97080;60.0;37.71901133758956;1693.0333333333467;0
97140;60.0;37.71901133758956;1694.0333333333467;0
97200;-855.0;-866.4705554736729;1695.0333333333467;0
97260;-855.0;-866.4705554736729;1680.7833333333467;0
97320;-855.0;-866.4705554736729;1666.5333333333467;0
97380;-855.0;-866.4705554736729;1652.2833333333467;0
97440;-855.0;-866.4705554736729;1638.0333333333467;0
97500;-855.0;-866.4705554736729;1623.7833333333467;0
97560;-855.0;-866.4705554736729;1609.5333333333467;0
97620;-855.0;-866.4705554736729;1595.2833333333467;0
97680;-855.0;-866.4705554736729;1581.0333333333467;0
97740;-855.0;-866.4705554736729;1566.7833333333467;0
97800;-855.0;-866.4705554736729;1552.5333333333467;0
97860;-855.0;-866.4705554736729;1538.2833333333467;0
97920;-855.0;-866.4705554736729;1524.0333333333467;0
97980;-855.0;-866.4705554736729;1509.7833333333467;0
98040;-855.0;-866.4705554736729;1495.5333333333467;0
98100;-228.0;-257.6499506625678;1481.2833333333467;0
98160;-228.0;-257.6499506625678;1477.4833333333468;0
98220;-228.0;-257.6499506625678;1473.6833333333468;0
98280;-228.0;-257.6499506625678;1469.8833333333469;0
98340;-228.0;-257.6499506625678;1466.083333333347;0
98400;-228.0;-257.6499506625678;1462.283333333347;0
98460;-228.0;-257.6499506625678;1458.483333333347;0
98520;-228.0;-257.6499506625678;1454.683333333347;0
98580;-228.0;-257.6499506625678;1450.883333333347;0
98640;-228.0;-257.6499506625678;1447.0833333333471;0
98700;-228.0;-257.6499506625678;1443.2833333333472;0
98760;-228.0;-257.6499506625678;1439.4833333333472;0
98820;-228.0;-257.6499506625678;1435.6833333333473;0
98880;-280.0;-257.6499506625678;1431.8833333333473;0
98940;-280.0;-257.6499506625678;1427.2166666666806;0
99000;-219.0;-204.3625150718981;1422.5500000000138;0
99060;-219.0;-204.3625150718981;1418.9000000000137;0
99120;-219.0;-204.3625150718981;1415.2500000000136;0
99180;-219.0;-204.3625150718981;1411.6000000000136;0
99240;-219.0;-204.3625150718981;1407.9500000000135;0
99300;-219.0;-204.3625150718981;1404.3000000000134;0
99360;-270.0;-204.3625150718981;1400.6500000000133;0
99420;-270.0;-204.3625150718981;1396.1500000000133;0
99480;-270.0;-204.3625150718981;1391.6500000000133;0
99540;-270.0;-204.3625150718981;1387.1500000000133;0
99600;-270.0;-204.3625150718981;1382.6500000000133;0
99660;-270.0;-204.3625150718981;1378.1500000000133;0
99720;-218.0;-204.3625150718981;1373.6500000000133;0
99780;-218.0;-204.3625150718981;1370.0166666666798;0
99840;-218.0;-204.3625150718981;1366.3833333333464;0
99900;-746.0;-711.7731994416754;1362.750000000013;0
99960;-746.0;-711.7731994416754;1350.3166666666796;0
100020;-746.0;-711.7731994416754;1337.8833333333462;0
100080;-746.0;-711.7731994416754;1325.4500000000128;0
100140;-695.0;-711.7731994416754;1313.0166666666794;0
100200;-695.0;-711.7731994416754;1301.4333333333461;0
100260;-695.0;-711.7731994416754;1289.8500000000129;0
100320;-695.0;-711.7731994416754;1278.2666666666796;0
100380;-695.0;-711.7731994416754;1266.6833333333464;0
100440;-695.0;-711.7731994416754;1255.100000000013;0
100500;-695.0;-711.7731994416754;1243.5166666666798;0
100560;-695.0;-711.7731994416754;1231.9333333333466;0
100620;-695.0;-711.7731994416754;1220.3500000000133;0
100680;-695.0;-711.7731994416754;1208.76666666668;0
100740;-695.0;-711.7731994416754;1197.1833333333468;0
100800;23.0;2.248964947987588;1185.6000000000136;0
100860;23.0;2.248964947987588;1185.983333333347;0
100920;23.0;2.248964947987588;1186.3666666666804;0
100980;23.0;2.248964947987588;1186.7500000000139;0
101040;23.0;2.248964947987588;1187.1333333333473;0
101100;23.0;2.248964947987588;1187.5166666666807;0
101160;23.0;2.248964947987588;1187.9000000000142;0
101220;23.0;2.248964947987588;1188.2833333333476;0
101280;23.0;2.248964947987588;1188.666666666681;0
101340;23.0;2.248964947987588;1189.0500000000145;0
101400;23.0;2.248964947987588;1189.433333333348;0
101460;23.0;2.248964947987588;1189.8166666666814;0
101520;23.0;2.248964947987588;1190.2000000000148;0
101580;23.0;2.248964947987588;1190.5833333333483;0
101640;23.0;2.248964947987588;1190.9666666666817;0
101700;67.0;43.12460668372205;1191.3500000000151;0
101760;67.0;43.12460668372205;1192.4666666666817;0
101820;67.0;43.12460668372205;1193.5833333333483;0
101880;67.0;43.12460668372205;1194.7000000000148;0
101940;67.0;43.12460668372205;1195.8166666666814;0
102000;15.0;43.12460668372205;1196.933333333348;0
102060;15.0;43.12460668372205;1197.183333333348;0
102120;15.0;43.12460668372205;1197.433333333348;0
102180;15.0;43.12460668372205;1197.683333333348;0
102240;15.0;43.12460668372205;1197.933333333348;0
102300;15.0;43.12460668372205;1198.183333333348;0
102360;15.0;43.12460668372205;1198.433333333348;0
102420;15.0;43.12460668372205;1198.683333333348;0
102480;15.0;43.12460668372205;1198.933333333348;0
102540;15.0;43.12460668372205;1199.183333333348;0
102600;-875.0;-864.0937864208272;1199.433333333348;0
102660;-875.0;-864.0937864208272;1184.8500000000147;0
102720;-926.0;-864.0937864208272;1170.2666666666814;0
102780;-926.0;-864.0937864208272;1154.833333333348;0
102840;-874.0;-864.0937864208272;1139.4000000000146;0
102900;-874.0;-864.0937864208272;1124.833333333348;0
102960;-874.0;-864.0937864208272;1110.2666666666814;0
103020;-874.0;-864.0937864208272;1095.7000000000148;0
103080;-874.0;-864.0937864208272;1081.1333333333482;0
103140;-874.0;-864.0937864208272;1066.5666666666816;0
103200;-874.0;-864.0937864208272;1052.000000000015;0
103260;-874.0;-864.0937864208272;1037.4333333333484;0
103320;-874.0;-864.0937864208272;1022.8666666666817;0
103380;-874.0;-864.0937864208272;1008.300000000015;0
103440;-874.0;-864.0937864208272;993.7333333333482;0
103500;-301.0;-313.199303899155;979.1666666666815;0
103560;-301.0;-313.199303899155;974.1500000000149;0
103620;-301.0;-313.199303899155;969.1333333333482;0
103680;-301.0;-313.199303899155;964.1166666666816;0
103740;-301.0;-313.199303899155;959.1000000000149;0
103800;-301.0;-313.199303899155;954.0833333333483;0
103860;-301.0;-313.199303899155;949.0666666666816;0
103920;-301.0;-313.199303899155;944.050000000015;0
103980;-301.0;-313.199303899155;939.0333333333483;0
104040;-301.0;-313.199303899155;934.0166666666817;0
104100;-301.0;-313.199303899155;929.000000000015;0
104160;-301.0;-313.199303899155;923.9833333333484;0
104220;-301.0;-313.199303899155;918.9666666666817;0
104280;-301.0;-313.199303899155;913.950000000015;0
104340;-301.0;-313.199303899155;908.9333333333484;0
104400;-192.0;-219.93620632415423;903.9166666666817;0
104460;-192.0;-219.93620632415423;900.7166666666817;0
104520;-192.0;-219.93620632415423;897.5166666666817;0
104580;-192.0;-219.93620632415423;894.3166666666816;0
104640;-192.0;-219.93620632415423;891.1166666666816;0
104700;-192.0;-219.93620632415423;887.9166666666815;0
104760;-192.0;-219.93620632415423;884.7166666666815;0
104820;-192.0;-219.93620632415423;881.5166666666814;0
104880;-192.0;-219.93620632415423;878.3166666666814;0
104940;-192.0;-219.93620632415423;875.1166666666813;0
105000;-192.0;-219.93620632415423;871.9166666666813;0
105060;-192.0;-219.93620632415423;868.7166666666812;0
105120;-244.0;-219.93620632415423;865.5166666666812;0
105180;-244.0;-219.93620632415423;861.4500000000145;0
105240;-244.0;-219.93620632415423;857.3833333333478;0
105300;-993.0;-958.0504723561749;853.316666666681;0
105360;-993.0;-958.0504723561749;836.7666666666811;0
105420;-993.0;-958.0504723561749;820.2166666666811;0
105480;-993.0;-958.0504723561749;803.6666666666812;0
105540;-973.0;-931.5704723561753;787.1166666666812;0
105600;-973.0;-931.5704723561753;770.9000000000145;0
105660;-973.0;-931.5704723561753;754.6833333333478;0
105720;-973.0;-931.5704723561753;738.4666666666811;0
105780;-973.0;-931.5704723561753;722.2500000000144;0
105840;-973.0;-931.5704723561753;706.0333333333477;0
105900;-973.0;-931.5704723561753;689.816666666681;0
105960;-921.0;-931.5704723561753;673.6000000000143;0
106020;-921.0;-931.5704723561753;658.2500000000143;0
106080;-972.0;-931.5704723561753;642.9000000000143;0
106140;-972.0;-931.5704723561753;626.7000000000143;0
106200;-118.0;-106.62859237210114;610.5000000000142;0
106260;-118.0;-106.62859237210114;608.5333333333475;0
106320;-118.0;-106.62859237210114;606.5666666666808;0
106380;-118.0;-106.62859237210114;604.6000000000141;0
106440;-118.0;-106.62859237210114;602.6333333333474;0
106500;-118.0;-106.62859237210114;600.6666666666807;0
106560;-118.0;-106.62859237210114;598.700000000014;0
106620;-118.0;-106.62859237210114;596.7333333333473;0
106680;-118.0;-106.62859237210114;594.7666666666806;0
106740;-118.0;-106.62859237210114;592.8000000000139;0
106800;-118.0;-106.62859237210114;590.8333333333472;0
106860;-67.0;-106.62859237210114;588.8666666666805;0
106920;-67.0;-106.62859237210114;587.7500000000139;0
106980;-67.0;-106.62859237210114;586.6333333333472;0
107040;-67.0;-106.62859237210114;585.5166666666805;0
107100;58.0;35.44843731601986;584.4000000000138;0
107160;58.0;35.44843731601986;585.3666666666805;0
107220;58.0;35.44843731601986;586.3333333333472;0
107280;58.0;35.44843731601986;587.3000000000139;0
107340;58.0;35.44843731601986;588.2666666666806;0
107400;58.0;35.44843731601986;589.2333333333473;0
107460;58.0;35.44843731601986;590.200000000014;0
107520;58.0;35.44843731601986;591.1666666666807;0
107580;58.0;35.44843731601986;592.1333333333474;0
107640;58.0;35.44843731601986;593.1000000000141;0
107700;58.0;35.44843731601986;594.0666666666808;0
107760;58.0;35.44843731601986;595.0333333333475;0
107820;58.0;35.44843731601986;596.0000000000142;0
107880;58.0;35.44843731601986;596.9666666666809;0
107940;58.0;35.44843731601986;597.9333333333476;0
108000;-22.0;-39.85232188971486;598.9000000000143;0
108060;-22.0;-39.85232188971486;598.5333333333476;0
108120;-22.0;-39.85232188971486;598.166666666681;0
108180;-22.0;-39.85232188971486;597.8000000000143;0
108240;-74.0;-39.85232188971486;597.4333333333476;0
108300;-74.0;-39.85232188971486;596.2000000000143;0
108360;-74.0;-39.85232188971486;594.9666666666809;0
108420;-74.0;-39.85232188971486;593.7333333333476;0
108480;-74.0;-39.85232188971486;592.5000000000142;0
108540;-74.0;-39.85232188971486;591.2666666666809;0
108600;-107.0;-39.85232188971486;590.0333333333475;0
108660;-107.0;-39.85232188971486;588.2500000000142;0
108720;-107.0;-39.85232188971486;586.4666666666809;0
108780;-107.0;-39.85232188971486;584.6833333333476;0
108840;-107.0;-39.85232188971486;582.9000000000143;0
108900;26.0;48.29553842601899;581.116666666681;0
108960;26.0;48.29553842601899;581.5500000000143;0
109020;26.0;48.29553842601899;581.9833333333476;0
109080;78.0;48.29553842601899;582.4166666666808;0
109140;78.0;48.29553842601899;583.7166666666808;0
109200;78.0;48.29553842601899;585.0166666666807;0
109260;78.0;48.29553842601899;586.3166666666807;0
109320;78.0;48.29553842601899;587.6166666666807;0
109380;78.0;48.29553842601899;588.9166666666806;0
109440;27.0;48.29553842601899;590.2166666666806;0
109500;27.0;48.29553842601899;590.6666666666806;0
109560;27.0;48.29553842601899;591.1166666666807;0
109620;27.0;48.29553842601899;591.5666666666807;0
109680;27.0;48.29553842601899;592.0166666666807;0
109740;27.0;48.29553842601899;592.4666666666808;0
109800;-46.0;-28.358245106229788;592.9166666666808;0
109860;-46.0;-28.358245106229788;592.1500000000142;0
109920;-46.0;-28.358245106229788;591.3833333333475;0
109980;-46.0;-28.358245106229788;590.6166666666809;0
110040;-46.0;-28.358245106229788;589.8500000000142;0
110100;-46.0;-28.358245106229788;589.0833333333476;0
110160;-68.0;-65.61113028283125;588.3166666666809;0
110220;-17.0;-65.61113028283125;587.1833333333476;0
110280;-17.0;-65.61113028283125;586.9000000000143;0
110340;-17.0;-65.61113028283125;586.616666666681;0
110400;-17.0;-65.61113028283125;586.3333333333477;0
110460;-17.0;-65.61113028283125;586.0500000000144;0
110520;-17.0;-65.61113028283125;585.7666666666811;0
110580;-17.0;-65.61113028283125;585.4833333333478;0
110640;-17.0;-65.61113028283125;585.2000000000145;0
110700;31.0;-2.0067990328316228;584.9166666666812;0
110760;31.0;-2.0067990328316228;585.4333333333478;0
110820;31.0;-2.0067990328316228;585.9500000000145;0
110880;31.0;-2.0067990328316228;586.4666666666811;0
110940;31.0;-2.0067990328316228;586.9833333333478;0
111000;31.0;-2.0067990328316228;587.5000000000144;0
111060;31.0;-2.0067990328316228;588.0166666666811;0
111120;31.0;-2.0067990328316228;588.5333333333477;0
111180;31.0;-2.0067990328316228;589.0500000000144;0
111240;31.0;-2.0067990328316228;589.566666666681;0
111300;31.0;-2.0067990328316228;590.0833333333477;0
111360;-20.0;-2.0067990328316228;590.6000000000143;0
111420;-20.0;-2.0067990328316228;590.266666666681;0
111480;-20.0;-2.0067990328316228;589.9333333333476;0
111540;-20.0;-2.0067990328316228;589.6000000000142;0
111600;-347.0;-404.8547206807816;589.2666666666809;0
111660;-347.0;-404.8547206807816;583.4833333333476;0
111720;-347.0;-404.8547206807816;577.7000000000143;0
111780;-347.0;-404.8547206807816;571.916666666681;0
111840;-347.0;-404.8547206807816;566.1333333333477;0
111900;-347.0;-404.8547206807816;560.3500000000143;0
111960;-347.0;-404.8547206807816;554.566666666681;0
112020;-347.0;-404.8547206807816;548.7833333333477;0
112080;-347.0;-404.8547206807816;543.0000000000144;0
112140;-347.0;-404.8547206807816;537.2166666666811;0
112200;-607.0;-404.8547206807816;531.4333333333478;0
112260;-509.0;-404.8547206807816;521.3166666666812;0
112320;-509.0;-404.8547206807816;512.8333333333478;0
112380;-509.0;-404.8547206807816;504.35000000001446;0
112440;-509.0;-404.8547206807816;495.8666666666811;0
112500;-691.0;-1428.8029384694096;487.38333333334776;0
112560;-691.0;-1428.8029384694096;475.8666666666811;0
112620;-691.0;-1428.8029384694096;464.35000000001446;0
112680;-691.0;-1428.8029384694096;452.8333333333478;0
112740;-691.0;-1428.8029384694096;441.31666666668116;0
112800;-742.0;-1428.8029384694096;429.8000000000145;0
112860;-742.0;-1428.8029384694096;417.43333333334783;0
112920;-742.0;-1428.8029384694096;405.06666666668116;0
112980;-742.0;-1428.8029384694096;392.7000000000145;0
113040;-742.0;-1428.8029384694096;380.3333333333478;0
113100;-2742.0;-1428.8029384694096;367.96666666668114;0
113160;-742.0;-1428.8029384694096;322.26666666668115;0
113220;-742.0;-1428.8029384694096;309.9000000000145;0
113280;-742.0;-1428.8029384694096;297.5333333333478;0
113340;-742.0;-1428.8029384694096;285.1666666666811;0
113400;-504.0;-470.29538354606984;272.80000000001445;0
113460;-504.0;-470.29538354606984;264.4000000000145;0
113520;-504.0;-470.29538354606984;256.0000000000145;0
113580;-453.0;-470.29538354606984;247.6000000000145;0
113640;-453.0;-470.29538354606984;240.05000000001448;0
113700;-453.0;-470.29538354606984;232.50000000001447;0
113760;-453.0;-470.29538354606984;224.95000000001446;0
113820;-453.0;-470.29538354606984;217.40000000001444;0
113880;-453.0;-470.29538354606984;209.85000000001443;0
113940;-453.0;-470.29538354606984;202.30000000001442;0
114000;-453.0;-470.29538354606984;194.7500000000144;0
114060;-453.0;-470.29538354606984;187.2000000000144;0
114120;-453.0;-470.29538354606984;179.6500000000144;0
114180;-453.0;-470.29538354606984;172.10000000001438;0
114240;-1332.0;-470.29538354606984;164.55000000001436;0
114300;229.0;312.32661849539136;142.35000000001438;0
114360;229.0;312.32661849539136;146.16666666668104;0
114420;229.0;312.32661849539136;149.9833333333477;0
114480;177.0;312.32661849539136;153.80000000001436;0
114540;177.0;312.32661849539136;156.75000000001435;0
114600;177.0;312.32661849539136;159.70000000001434;0
114660;177.0;312.32661849539136;162.65000000001433;0
114720;391.0;312.32661849539136;165.60000000001432;0
114780;409.0;312.32661849539136;172.116666666681;0
114840;409.0;312.32661849539136;178.93333333334766;0
114900;409.0;312.32661849539136;185.75000000001432;0
114960;409.0;312.32661849539136;192.566666666681;0
115020;409.0;312.32661849539136;199.38333333334765;0
115080;409.0;312.32661849539136;206.2000000000143;0
115140;409.0;312.32661849539136;213.01666666668098;0
115200;-75.0;-105.1370880857844;219.83333333334764;0
115260;267.0;-105.1370880857844;218.58333333334764;0
115320;-60.0;-105.1370880857844;223.03333333334763;0
115380;-59.0;-105.1370880857844;222.03333333334763;0
115440;-59.0;-105.1370880857844;221.0500000000143;0
115500;-59.0;-105.1370880857844;220.066666666681;0
115560;-59.0;-105.1370880857844;219.08333333334767;0
115620;-59.0;-105.1370880857844;218.10000000001435;0
115680;-59.0;-105.1370880857844;217.11666666668103;0
115740;-59.0;-105.1370880857844;216.1333333333477;0
115800;-59.0;-105.1370880857844;215.1500000000144;0
115860;-59.0;-105.1370880857844;214.16666666668107;0
115920;-59.0;-105.1370880857844;213.18333333334775;0
115980;-59.0;-105.1370880857844;212.20000000001443;0
116040;-59.0;-105.1370880857844;211.2166666666811;0
116100;972.0;-272.23079641912;210.2333333333478;0
116160;921.0;-272.23079641912;226.43333333334778;0
116220;921.0;-272.23079641912;241.78333333334777;0
116280;921.0;-272.23079641912;257.13333333334776;0
116340;921.0;-272.23079641912;272.4833333333478;0
116400;921.0;-272.23079641912;287.8333333333478;0
116460;921.0;-272.23079641912;303.18333333334783;0
116520;921.0;-272.23079641912;318.53333333334785;0
116580;921.0;-272.23079641912;333.8833333333479;0
116640;921.0;-272.23079641912;349.2333333333479;0
116700;921.0;-272.23079641912;364.5833333333479;0
116760;921.0;-272.23079641912;379.93333333334795;0
116820;953.0;-272.23079641912;395.28333333334797;0
116880;959.0;-272.23079641912;411.1666666666813;0
116940;1014.0;-272.23079641912;427.15000000001464;0
117000;131.0;-13.114822615889352;444.0500000000146;0
117060;135.0;-13.114822615889352;446.23333333334796;0
117120;-151.0;-13.114822615889352;448.48333333334796;0
117180;-60.0;-13.114822615889352;445.9666666666813;0
117240;-56.0;-13.114822615889352;444.9666666666813;0
117300;-53.0;-13.114822615889352;444.03333333334797;0
117360;71.0;-13.114822615889352;443.15000000001464;0
117420;71.0;-13.114822615889352;444.333333333348;0
117480;72.0;-13.114822615889352;445.5166666666813;0
117540;73.0;-13.114822615889352;446.7166666666813;0
117600;22.0;-13.114822615889352;447.93333333334795;0
117660;24.0;-13.114822615889352;448.3000000000146;0
117720;26.0;-13.114822615889352;448.7000000000146;0
117780;28.0;-13.114822615889352;449.13333333334793;0
117840;30.0;-13.114822615889352;449.6000000000146;0
117900;-176.0;2.091387970976484;450.1000000000146;0
117960;-174.0;2.091387970976484;447.16666666668124;0
118020;-171.0;2.091387970976484;444.26666666668126;0
118080;-168.0;2.091387970976484;441.41666666668124;0
118140;-165.0;2.091387970976484;438.6166666666812;0
118200;-52.0;2.091387970976484;435.8666666666812;0
118260;-49.0;2.091387970976484;435.00000000001455;0
118320;-46.0;2.091387970976484;434.1833333333479;0
118380;-42.0;2.091387970976484;433.41666666668124;0
118440;12.0;2.091387970976484;432.71666666668125;0
118500;16.0;2.091387970976484;432.91666666668124;0
118560;19.0;2.091387970976484;433.1833333333479;0
118620;23.0;2.091387970976484;433.50000000001455;0
118680;26.0;2.091387970976484;433.8833333333479;0
118740;30.0;2.091387970976484;434.3166666666812;0
118800;-19.0;2.091387970976939;434.8166666666812;0
118860;-16.0;2.091387970976939;434.50000000001455;0
118920;-12.0;2.091387970976939;434.2333333333479;0
118980;-8.0;2.091387970976939;434.0333333333479;0
119040;-4.0;2.091387970976939;433.9000000000146;0
119100;0.0;2.091387970976939;433.8333333333479;0
119160;3.0;2.091387970976939;433.8333333333479;0
119220;7.0;2.091387970976939;433.88333333334793;0
119280;11.0;2.091387970976939;434.0000000000146;0
119340;15.0;2.091387970976939;434.18333333334795;0
119400;19.0;2.091387970976939;434.43333333334795;0
119460;23.0;2.091387970976939;434.7500000000146;0
119520;-23.0;2.091387970976939;435.13333333334793;0
119580;-19.0;2.091387970976939;434.7500000000146;0
119640;-15.0;2.091387970976939;434.43333333334795;0
119700;-52.0;2.091387970976484;434.18333333334795;0
119760;-48.0;2.091387970976484;433.3166666666813;0
119820;-44.0;2.091387970976484;432.51666666668126;0
119880;-2066.0;2.091387970976484;431.7833333333479;0
119940;-35.0;2.091387970976484;397.3500000000146;0
120000;-31.0;2.091387970976484;396.76666666668126;0
120060;-27.0;2.091387970976484;396.2500000000146;0
120120;-22.0;2.091387970976484;395.8000000000146;0
120180;-18.0;2.091387970976484;395.43333333334795;0
120240;-13.0;2.091387970976484;395.13333333334793;0
120300;41.0;2.091387970976484;394.9166666666813;0
120360;45.0;2.091387970976484;395.60000000001463;0
120420;50.0;2.091387970976484;396.35000000001463;0
120480;54.0;2.091387970976484;397.18333333334795;0
120540;59.0;2.091387970976484;398.0833333333479;0
120600;-43.0;2.0913879709755747;399.0666666666813;0
120660;-31.0;2.0913879709755747;398.35000000001463;0
120720;-71.0;2.0913879709755747;397.833333333348;0
120780;-59.0;2.0913879709755747;396.65000000001464;0
120840;-47.0;2.0913879709755747;395.6666666666813;0
120900;-35.0;2.0913879709755747;394.88333333334793;0
120960;-23.0;2.0913879709755747;394.3000000000146;0
121020;-11.0;2.0913879709755747;393.9166666666813;0
121080;1.0;2.0913879709755747;393.73333333334796;0
121140;13.0;2.0913879709755747;393.7500000000146;0
121200;26.0;2.0913879709755747;393.96666666668125;0
121260;39.0;2.0913879709755747;394.4000000000146;0
121320;51.0;2.0913879709755747;395.05000000001456;0
121380;64.0;2.0913879709755747;395.9000000000146;0
121440;77.0;2.0913879709755747;396.96666666668125;0
121500;-103.0;2.0913879709760295;398.2500000000146;0
121560;-38.0;2.0913879709760295;396.53333333334797;0
