time;SmartMeter-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: Wh-energy.soc;DishWasher-House-8: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: Wh-energy.soc;Load-House-8: W-power.real.c.ELECTRICITY;HeatPump-House-8: W-power.real.c.ELECTRICITY;HeatPump-House-8: Wh-energy.soc;PV-House-8: W-power.real.c.ELECTRICITY;WashingMachine-House-8: W-power.real.c.ELECTRICITY
43380;697.0;-100;0;0.0;0.0;0.0;377.0;548.8222567060508;13249.647754810958;-180.65282030247494;0.0
43440;697.0;100;12000;0.0;0.0;0.0;377.0;548.8222567060508;13211.235905258029;-181.77801782565194;0.0
43500;697.0;-100;0;0.0;0.0;0.0;377.0;548.8222567060508;13172.8240557051;-182.90348412383545;0.0
43560;696.0;100;12000;0.0;0.0;0.0;325.0;548.8222567060508;13134.41220615217;-184.0292215190882;0.0
43620;696.0;-100;0;0.0;0.0;0.0;325.0;548.8222567060508;13096.000356599241;-185.15523236998382;0.0
43680;696.0;100;12000;0.0;0.0;0.0;325.0;548.8222567060508;13057.588507046312;-186.28151907221286;0.0
43740;696.0;-100;0;0.0;0.0;0.0;325.0;548.8222567060508;13019.176657493383;-187.40808405919742;0.0
43800;696.0;100;12000;0.0;0.0;0.0;325.0;548.8222567060508;12980.764807940453;-188.53492980264178;0.0
43860;696.0;-100;0;0.0;0.0;0.0;325.0;548.8222567060508;12942.352958387524;-189.66205881350353;0.0
43920;696.0;100;12000;0.0;0.0;0.0;325.0;548.8222567060508;12903.941108834595;-190.78947364215927;0.0
43980;696.0;-100;0;0.0;0.0;0.0;325.0;548.8222567060508;12865.529259281666;-191.91717687940476;0.0
44040;696.0;100;12000;0.0;0.0;0.0;325.0;548.8222567060508;12827.117409728737;-193.04517115706065;0.0
44100;495.0;-100;0;0.0;0.0;0.0;325.0;486.43488820862075;12788.705560175807;-194.173459148675;0.0
44160;495.0;100;12000;0.0;0.0;0.0;325.0;486.43488820862075;12746.13455272305;-195.30204357024303;0.0
44220;495.0;-100;0;0.0;0.0;0.0;325.0;486.43488820862075;12703.563545270292;-196.4309271809408;0.0
44280;495.0;100;12000;0.0;0.0;0.0;325.0;486.43488820862075;12660.992537817534;-197.5601127838799;0.0
44340;495.0;-100;0;0.0;0.0;0.0;325.0;486.43488820862075;12618.421530364776;-198.68960322687522;0.0
44400;495.0;100;12000;0.0;0.0;0.0;325.0;486.43488820862075;12575.850522912018;-199.81940140323502;0.0
44460;495.0;-100;0;0.0;0.0;0.0;325.0;486.43488820862075;12533.27951545926;-200.94951025247587;0.0
44520;495.0;100;12000;0.0;0.0;0.0;325.0;486.43488820862075;12490.708508006503;-202.0799327615144;0.0
44580;495.0;-100;0;0.0;0.0;0.0;325.0;486.43488820862075;12448.137500553745;-203.21067196496784;0.0
44640;495.0;100;12000;0.0;0.0;0.0;325.0;486.43488820862075;12405.566493100987;-204.34173094638447;0.0
44700;495.0;-100;0;0.0;0.0;0.0;325.0;486.43488820862075;12362.995485648229;-205.47311283904267;0.0
44760;495.0;100;12000;0.0;0.0;0.0;325.0;486.43488820862075;12320.424478195471;-206.60482082686104;0.0
44820;495.0;-100;0;0.0;0.0;0.0;325.0;486.43488820862075;12277.853470742713;-207.7368581453339;0.0
44880;495.0;100;12000;0.0;0.0;0.0;325.0;486.43488820862075;12235.282463289956;-208.86922808248744;0.0
44940;495.0;-100;0;0.0;0.0;0.0;325.0;486.43488820862075;12192.711455837198;-210.00193397986212;0.0
45000;953.0;100;12000;0.0;0.0;0.0;325.0;696.044789174685;12150.14044838444;-211.1349792335216;0.0
45060;953.0;-100;0;0.0;0.0;0.0;325.0;696.044789174685;12121.543434329418;-211.50960332237923;0.0
45120;953.0;100;12000;0.0;0.0;0.0;325.0;696.044789174685;12092.946420274397;-211.88438911059256;0.0
45180;953.0;-100;0;0.0;0.0;0.0;325.0;696.044789174685;12064.349406219375;-212.2593374264036;0.0
45240;953.0;100;12000;0.0;0.0;0.0;325.0;696.044789174685;12035.752392164353;-212.63444913069222;0.0
45300;953.0;-100;0;0.0;0.0;0.0;325.0;696.044789174685;12007.155378109332;-213.00972511757368;0.0
45360;953.0;100;12000;0.0;0.0;0.0;325.0;696.044789174685;11978.55836405431;-213.38516631451606;0.0
45420;953.0;-100;0;0.0;0.0;0.0;325.0;696.044789174685;11949.961349999288;-213.76077368257813;0.0
45480;953.0;100;12000;0.0;0.0;0.0;325.0;696.044789174685;11921.364335944267;-214.13654821666557;0.0
45540;953.0;-100;0;0.0;0.0;0.0;325.0;696.044789174685;11892.767321889245;-214.51249094581172;0.0
45600;953.0;100;12000;0.0;0.0;0.0;376.0;696.044789174685;11864.170307834223;-214.88860293347525;0.0
45660;953.0;-100;0;0.0;0.0;0.0;376.0;696.044789174685;11835.573293779202;-215.2648852778603;0.0
45720;953.0;100;12000;0.0;0.0;0.0;376.0;696.044789174685;11806.97627972418;-215.64133911225846;0.0
45780;953.0;-100;0;0.0;0.0;0.0;376.0;696.044789174685;11778.379265669158;-216.0179656054121;0.0
45840;954.0;100;12000;0.0;2548.0;0.0;428.0;696.044789174685;11749.782251614137;-216.39476596179628;0.0
45900;1202.0;-100;0;0.0;0.0;0.0;428.0;830.7937368361123;11721.185237559115;-216.77174142243845;0.0
45960;1202.0;100;12000;0.0;0.0;0.0;428.0;830.7937368361123;11701.571486681523;-217.1488932647312;0.0
46020;1272.0;-100;0;0.0;0.0;0.0;428.0;830.7937368361123;11681.957735803931;-217.52622280329638;0.0
46080;1272.0;100;12000;0.0;0.0;0.0;428.0;830.7937368361123;11662.34398492634;-217.90373139035884;0.0
46140;1272.0;-100;0;0.0;0.0;0.0;428.0;830.7937368361123;11642.730234048748;-218.281420416249;0.0
46200;1272.0;100;12000;0.0;0.0;0.0;428.0;830.7937368361123;11623.116483171156;-218.659291309926;0.0
46260;1272.0;-100;0;0.0;0.0;0.0;428.0;830.7937368361123;11603.502732293564;-219.0373455395279;0.0
46320;1272.0;100;12000;0.0;0.0;0.0;428.0;830.7937368361123;11583.888981415972;-219.41558461294838;0.0
46380;1272.0;-100;0;0.0;0.0;0.0;377.0;830.7937368361123;11564.27523053838;-219.79401007843595;0.0
46440;1272.0;100;12000;0.0;0.0;0.0;377.0;830.7937368361123;11544.661479660788;-220.17262352522295;0.0
46500;1272.0;-100;0;0.0;0.0;0.0;377.0;830.7937368361123;11525.047728783196;-220.55142658407163;0.0
46560;1272.0;100;12000;0.0;0.0;0.0;377.0;830.7937368361123;11505.433977905604;-220.9304209283878;0.0
46620;1272.0;-100;0;0.0;0.0;0.0;377.0;830.7937368361123;11485.820227028013;-221.3096082742847;0.0
46680;1272.0;100;12000;0.0;0.0;0.0;325.0;830.7937368361123;11466.20647615042;-221.6889903817544;0.0
46740;1272.0;-100;0;0.0;0.0;0.0;325.0;830.7937368361123;11446.592725272829;-222.06856905532743;0.0
46800;778.0;100;12000;0.0;0.0;0.0;325.0;640.3629363983024;11426.978974395237;-222.44834614487314;0.0
46860;778.0;-100;0;0.0;0.0;0.0;325.0;640.3629363983024;11394.669836821791;-222.82832354643008;0.0
46920;778.0;100;12000;0.0;0.0;0.0;325.0;640.3629363983024;11362.360699248346;-223.20850320306815;0.0
46980;778.0;-100;0;0.0;0.0;0.0;325.0;640.3629363983024;11330.0515616749;-223.58888710578444;0.0
47040;778.0;100;12000;0.0;0.0;0.0;325.0;640.3629363983024;11297.742424101454;-223.9694772944303;0.0
47100;778.0;-100;0;0.0;0.0;0.0;325.0;640.3629363983024;11265.433286528008;-224.35027585867564;0.0
47160;778.0;100;12000;0.0;0.0;0.0;325.0;640.3629363983024;11233.124148954563;-224.73128493889507;0.0
47220;778.0;-100;0;0.0;0.0;0.0;325.0;640.3629363983024;11200.815011381117;-225.11250672765;0.0
47280;778.0;100;12000;0.0;0.0;0.0;325.0;640.3629363983024;11168.505873807671;-225.4939434700898;0.0
47340;778.0;-100;0;0.0;0.0;0.0;325.0;640.3629363983024;11136.196736234226;-225.87559746550977;0.0
47400;778.0;100;12000;0.0;0.0;0.0;325.0;640.3629363983024;11103.88759866078;-226.25747106838745;0.0
47460;778.0;-100;0;0.0;0.0;0.0;325.0;640.3629363983024;11071.578461087334;-226.63956668957627;0.0
47520;778.0;100;12000;0.0;0.0;0.0;325.0;640.3629363983024;11039.269323513889;-227.0218867975339;0.0
47580;778.0;-100;0;0.0;0.0;0.0;325.0;640.3629363983024;11006.960185940443;-227.40443391960147;0.0
47640;778.0;100;12000;0.0;0.0;0.0;325.0;640.3629363983024;10974.651048366997;-227.78721064331873;0.0
47700;673.0;-100;0;0.0;0.0;0.0;325.0;400.58975719799827;10942.341910793552;-228.17021961779324;0.0
47760;673.0;100;12000;0.0;0.0;0.0;325.0;400.58975719799827;10894.04789460675;-228.55346355510997;0.0
47820;673.0;-100;0;0.0;0.0;0.0;325.0;400.58975719799827;10845.75387841995;-228.93694523167298;0.0
47880;673.0;100;12000;0.0;0.0;0.0;325.0;400.58975719799827;10797.459862233149;-229.3206674901898;0.0
47940;673.0;-100;0;0.0;0.0;0.0;325.0;400.58975719799827;10749.165846046348;-229.70463324052454;0.0
48000;673.0;100;12000;0.0;0.0;0.0;325.0;400.58975719799827;10700.871829859547;-230.08884546178314;0.0
48060;673.0;-100;0;0.0;0.0;0.0;325.0;400.58975719799827;10652.577813672746;-230.4733072038667;0.0
48120;673.0;100;12000;0.0;0.0;0.0;325.0;400.58975719799827;10604.283797485945;-230.8580215891959;0.0
48180;673.0;-100;0;0.0;0.0;0.0;325.0;400.58975719799827;10555.989781299144;-231.24299181449595;0.0
48240;673.0;100;12000;0.0;0.0;0.0;325.0;400.58975719799827;10507.695765112343;-231.62822115263972;0.0
48300;673.0;-100;0;0.0;0.0;0.0;325.0;400.58975719799827;10459.401748925542;-232.01371295455664;0.0
48360;673.0;100;12000;0.0;0.0;0.0;325.0;400.58975719799827;10411.107732738741;-232.39947065120057;0.0
48420;673.0;-100;0;0.0;0.0;0.0;325.0;400.58975719799827;10362.81371655194;-232.78549775558787;0.0
48480;673.0;100;12000;0.0;0.0;0.0;325.0;400.58975719799827;10314.51970036514;-233.17179786490314;0.0
48540;673.0;-100;0;0.0;0.0;0.0;325.0;400.58975719799827;10266.225684178338;-233.55837466254857;0.0
48600;1275.0;100;12000;0.0;0.0;0.0;325.0;705.1480089624716;10217.931667991537;-233.9452319208973;0.0
48660;1275.0;-100;0;0.0;0.0;0.0;325.0;705.1480089624716;10189.941535255703;-232.42659924109716;0.0
48720;1275.0;100;12000;0.0;0.0;0.0;325.0;705.1480089624716;10161.951402519868;-230.90852739235626;0.0
48780;1275.0;-100;0;0.0;0.0;0.0;325.0;705.1480089624716;10133.961269784033;-229.3910114921202;0.0
48840;1275.0;100;12000;0.0;0.0;0.0;325.0;705.1480089624716;10105.971137048198;-227.87404673354177;0.0
48900;1275.0;-100;0;0.0;0.0;0.0;325.0;705.1480089624716;10077.981004312363;-226.35762838423628;0.0
48960;1275.0;100;12000;0.0;0.0;0.0;428.0;705.1480089624716;10049.990871576529;-224.84175178505978;0.0
49020;1275.0;-100;0;0.0;0.0;0.0;347.0;705.1480089624716;10022.000738840694;-223.32641234891418;0.0
49080;1275.0;100;12000;0.0;0.0;0.0;347.0;705.1480089624716;9994.01060610486;-221.81160555957433;0.0
49140;1275.0;-100;0;0.0;0.0;0.0;347.0;705.1480089624716;9966.020473369024;-220.29732697053777;0.0
49200;1275.0;100;12000;0.0;0.0;0.0;347.0;705.1480089624716;9938.03034063319;-218.7835722037815;0.0
49260;1275.0;-100;0;0.0;0.0;0.0;347.0;705.1480089624716;9910.040207897355;-217.27033694911725;0.0
49320;1275.0;100;12000;0.0;0.0;0.0;347.0;705.1480089624716;9882.05007516152;-215.75761696241366;0.0
49380;1275.0;-100;0;0.0;0.0;0.0;347.0;705.1480089624716;9854.059942425685;-214.2454080649929;0.0
49440;1275.0;100;12000;0.0;0.0;0.0;347.0;705.1480089624716;9826.06980968985;-212.7337061424733;0.0
49500;1267.0;-100;0;0.0;0.0;0.0;347.0;727.9982526176697;9798.079676954016;-211.22250714374297;0.0
49560;1267.0;100;12000;0.0;0.0;0.0;347.0;727.9982526176697;9771.612893795194;-209.7118070799541;0.0
49620;1267.0;-100;0;0.0;0.0;0.0;347.0;727.9982526176697;9745.146110636373;-208.2016020235384;0.0
49680;1267.0;100;12000;0.0;0.0;0.0;347.0;727.9982526176697;9718.679327477552;-206.69188810723804;0.0
49740;1267.0;-100;0;0.0;0.0;0.0;296.0;727.9982526176697;9692.21254431873;-205.18266152315653;0.0
49800;1267.0;100;12000;0.0;0.0;0.0;244.0;727.9982526176697;9665.74576115991;-203.67391852182632;0.0
49860;1267.0;-100;0;0.0;0.0;0.0;244.0;727.9982526176697;9639.278978001088;-202.1656554111938;0.0
49920;1267.0;100;12000;0.0;0.0;0.0;244.0;727.9982526176697;9612.812194842267;-200.6578685561337;0.0
49980;1267.0;-100;0;0.0;0.0;0.0;244.0;727.9982526176697;9586.345411683445;-199.15055437694957;0.0
50040;1267.0;100;12000;0.0;0.0;0.0;244.0;727.9982526176697;9559.878628524624;-197.64370934892574;0.0
50100;1262.0;-100;0;0.0;0.0;0.0;244.0;727.9982526176697;9533.411845365803;-196.13733000137782;0.0
50160;1262.0;100;12000;0.0;0.0;0.0;244.0;727.9982526176697;9506.945062206982;-194.6314129168232;0.0
50220;1262.0;-100;0;0.0;0.0;0.0;244.0;727.9982526176697;9480.47827904816;-193.1259547301689;0.0
50280;1262.0;100;12000;0.0;0.0;0.0;244.0;727.9982526176697;9454.01149588934;-191.62095212791405;0.0
50340;1262.0;-100;0;0.0;0.0;0.0;244.0;727.9982526176697;9427.544712730518;-190.1164018473704;0.0
50400;1225.0;100;12000;0.0;0.0;0.0;244.0;707.378219904289;9401.077929571697;-188.61230067589793;0.0
50460;1225.0;-100;0;0.0;0.0;0.0;244.0;707.378219904289;9373.236477565315;-187.10864545015744;0.0
50520;1225.0;100;12000;0.0;0.0;0.0;244.0;707.378219904289;9345.395025558933;-185.60543305528668;0.0
50580;1225.0;-100;0;0.0;0.0;0.0;244.0;707.378219904289;9317.553573552552;-184.1026604245537;0.0
50640;1225.0;100;12000;0.0;0.0;0.0;244.0;707.378219904289;9289.71212154617;-182.6003245381039;0.0
50700;1225.0;-100;0;0.0;0.0;0.0;244.0;707.378219904289;9261.870669539789;-181.09842242264676;0.0
50760;1225.0;100;12000;0.0;0.0;0.0;244.0;707.378219904289;9234.029217533407;-179.596951150698;0.0
50820;1225.0;-100;0;0.0;0.0;0.0;244.0;707.378219904289;9206.187765527025;-178.09590783992965;0.0
50880;1121.0;100;12000;0.0;0.0;0.0;140.0;482.848950793878;9178.346313520644;-176.59528965253813;0.0
50940;1121.0;-100;0;0.0;0.0;0.0;140.0;482.848950793878;9210.53624357357;-175.0950937946278;0.0
51000;1121.0;100;12000;0.0;0.0;0.0;140.0;482.848950793878;9242.726173626495;-173.59531751561397;0.0
51060;1121.0;-100;0;0.0;0.0;0.0;140.0;482.848950793878;9274.916103679421;-172.09595810764293;0.0
51120;1121.0;100;12000;0.0;0.0;0.0;140.0;482.848950793878;9307.106033732347;-170.5970129050283;0.0
51180;1121.0;-100;0;0.0;0.0;0.0;140.0;482.848950793878;9339.295963785273;-169.09847928370965;0.0
51240;1121.0;100;12000;0.0;0.0;0.0;140.0;482.848950793878;9371.485893838199;-167.60035466064537;0.0
51300;777.0;-100;0;0.0;0.0;0.0;140.0;305.64847063857087;9403.675823891124;-166.10263649363142;0.0
51360;777.0;100;12000;0.0;0.0;0.0;140.0;305.64847063857087;9424.052388600363;-164.60532228032977;0.0
51420;777.0;-100;0;0.0;0.0;0.0;140.0;305.64847063857087;9444.428953309602;-163.1084095581283;0.0
51480;777.0;100;12000;0.0;0.0;0.0;140.0;305.64847063857087;9464.80551801884;-161.61189590361553;0.0
51540;777.0;-100;0;0.0;0.0;0.0;140.0;305.64847063857087;9485.182082728079;-160.11577893215866;0.0
51600;777.0;100;12000;0.0;0.0;0.0;140.0;305.64847063857087;9505.558647437318;-158.62005629750496;0.0
51660;777.0;-100;0;0.0;0.0;0.0;140.0;305.64847063857087;9525.935212146556;-157.1247256914052;0.0
51720;777.0;100;12000;0.0;0.0;0.0;140.0;305.64847063857087;9546.311776855795;-155.62978484326098;0.0
51780;777.0;-100;0;0.0;0.0;0.0;140.0;305.64847063857087;9566.688341565034;-154.13523151980039;0.0
51840;777.0;100;12000;0.0;0.0;0.0;140.0;305.64847063857087;9587.064906274272;-152.6410635247755;0.0
51900;777.0;-100;0;0.0;0.0;0.0;140.0;305.64847063857087;9607.441470983511;-151.14727869861883;0.0
51960;777.0;100;12000;0.0;0.0;0.0;140.0;305.64847063857087;9627.81803569275;-149.6538749184848;0.0
52020;777.0;-100;0;0.0;0.0;0.0;140.0;305.64847063857087;9648.194600401988;-148.16085009760386;0.0
52080;777.0;100;12000;0.0;0.0;0.0;192.0;305.64847063857087;9668.571165111227;-146.6682021853863;0.0
52140;777.0;-100;0;0.0;0.0;0.0;192.0;305.64847063857087;9688.947729820466;-145.17592916719835;0.0
52200;476.0;100;12000;0.0;0.0;0.0;192.0;88.72927491529308;9709.324294529704;-143.68402906424475;0.0
52260;476.0;-100;0;0.0;0.0;0.0;192.0;88.72927491529308;9715.239579524057;-143.31852130582064;0.0
52320;476.0;100;12000;0.0;0.0;0.0;243.0;88.72927491529308;9721.15486451841;-142.95315419112964;0.0
52380;476.0;-100;0;0.0;0.0;0.0;243.0;88.72927491529308;9727.070149512763;-142.58792945623046;0.0
52440;476.0;100;12000;0.0;0.0;0.0;243.0;88.72927491529308;9732.985434507116;-142.22284890575267;0.0
52500;476.0;-100;0;0.0;0.0;0.0;243.0;88.72927491529308;9738.90071950147;-141.8579144150768;0.0
52560;476.0;100;12000;0.0;0.0;0.0;243.0;88.72927491529308;9744.816004495822;-141.49312793254188;0.0
52620;476.0;-100;0;0.0;0.0;0.0;243.0;88.72927491529308;9750.731289490175;-141.12849148209943;0.0
52680;476.0;100;12000;0.0;0.0;0.0;243.0;88.72927491529308;9756.646574484528;-140.76400716538785;0.0
52740;476.0;-100;0;0.0;0.0;0.0;243.0;88.72927491529308;9762.561859478881;-140.39967716460617;0.0
52800;476.0;100;12000;0.0;0.0;0.0;243.0;88.72927491529308;9768.477144473234;-140.03550374516385;0.0
52860;476.0;-100;0;0.0;0.0;0.0;243.0;88.72927491529308;9774.392429467587;-139.67148925852155;0.0
52920;476.0;100;12000;0.0;0.0;0.0;191.0;88.72927491529308;9780.30771446194;-139.3076361451671;0.0
52980;476.0;-100;0;0.0;0.0;0.0;191.0;88.72927491529308;9786.222999456293;-138.94394693772406;0.0
53040;476.0;100;12000;0.0;0.0;0.0;191.0;88.72927491529308;9792.138284450646;-138.58042426421056;0.0
53100;872.0;-100;0;0.0;0.0;0.0;140.0;357.06201547818137;9798.053569444999;-138.21707085144706;0.0
53160;882.0;100;12000;0.0;0.0;0.0;140.0;367.2992408991223;9821.85770381021;-137.85388952862664;0.0
53220;882.0;-100;0;0.0;0.0;0.0;140.0;367.2992408991223;9771.344319870152;-137.4908832309828;0.0
53280;882.0;100;12000;0.0;0.0;0.0;140.0;367.2992408991223;9720.830935930093;-137.12805500399483;0.0
53340;882.0;-100;0;0.0;0.0;0.0;140.0;367.2992408991223;9670.317551990034;-136.76540800706348;0.0
53400;882.0;100;12000;0.0;0.0;0.0;140.0;367.2992408991223;9619.804168049975;-136.40294551810308;0.0
53460;882.0;-100;0;0.0;0.0;0.0;140.0;367.2992408991223;9569.290784109917;-136.04067093798383;0.0
53520;882.0;100;12000;0.0;0.0;0.0;140.0;367.2992408991223;9518.777400169858;-135.67858779526904;0.0
53580;882.0;-100;0;0.0;0.0;0.0;140.0;367.2992408991223;9468.2640162298;-135.31669975118336;0.0
53640;882.0;100;12000;0.0;0.0;0.0;140.0;367.2992408991223;9417.75063228974;-134.95501060483014;0.0
53700;882.0;-100;0;0.0;0.0;0.0;140.0;367.2992408991223;9367.237248349682;-134.59352429866846;0.0
53760;882.0;100;12000;0.0;0.0;0.0;140.0;367.2992408991223;9316.723864409623;-134.2322449242663;0.0
53820;882.0;-100;0;0.0;0.0;0.0;140.0;367.2992408991223;9266.210480469565;-133.87117672834637;0.0
53880;882.0;100;12000;0.0;0.0;0.0;140.0;367.2992408991223;9215.697096529506;-133.51032411913823;0.0
53940;901.0;-100;0;0.0;0.0;0.0;140.0;367.2992408991223;9165.183712589447;-133.14969167298372;0.0
54000;99.0;100;12000;0.0;0.0;0.0;140.0;236.80853757245973;9114.670328649388;-132.78928414167265;0.0
54060;99.0;-100;0;0.0;0.0;0.0;140.0;236.80853757245973;9055.457564487553;-132.4291064593728;0.0
54120;99.0;100;12000;0.0;0.0;0.0;140.0;236.80853757245973;8996.244800325718;-132.06916375072265;0.0
54180;99.0;-100;0;0.0;0.0;0.0;140.0;236.80853757245973;8937.032036163882;-131.70946133894907;0.0
54240;99.0;100;12000;0.0;0.0;0.0;140.0;236.80853757245973;8877.819272002047;-131.3500047545014;0.0
54300;99.0;-100;0;0.0;0.0;0.0;140.0;236.80853757245973;8818.606507840212;-130.99079974414926;0.0
54360;99.0;100;12000;0.0;0.0;0.0;140.0;236.80853757245973;8759.393743678376;-130.63185228057495;0.0
54420;99.0;-100;0;0.0;0.0;0.0;140.0;236.80853757245973;8700.18097951654;-130.27316857248857;0.0
54480;99.0;100;12000;0.0;0.0;0.0;140.0;236.80853757245973;8640.968215354706;-129.91475507530322;0.0
54540;99.0;-100;0;0.0;0.0;0.0;140.0;236.80853757245973;8581.75545119287;-129.55661850240134;0.0
54600;99.0;100;12000;0.0;0.0;0.0;140.0;236.80853757245973;8522.542687031035;-129.19876583694773;0.0
54660;99.0;-100;0;0.0;0.0;0.0;140.0;236.80853757245973;8463.3299228692;-128.8412043447999;0.0
54720;99.0;100;12000;0.0;0.0;0.0;140.0;236.80853757245973;8404.117158707364;-128.48394158728522;0.0
54780;99.0;-100;0;0.0;0.0;0.0;140.0;236.80853757245973;8344.904394545529;-128.12698543558864;0.0
54840;99.0;100;12000;0.0;0.0;0.0;140.0;236.80853757245973;8285.691630383693;-127.77034408553106;0.0
54900;-227.0;-100;0;0.0;0.0;0.0;140.0;47.19662591033622;8226.478866221858;-127.4140260733003;0.0
54960;-227.0;100;12000;0.0;0.0;0.0;140.0;47.19662591033622;8154.625307949214;-127.05804029211028;0.0
55020;-227.0;-100;0;0.0;0.0;0.0;140.0;47.19662591033622;8082.77174967657;-126.70239600984705;0.0
55080;-227.0;100;12000;0.0;0.0;0.0;140.0;47.19662591033622;8010.918191403925;-126.34710288777788;0.0
55140;-227.0;-100;0;0.0;0.0;0.0;140.0;47.19662591033622;7939.064633131281;-125.99217100038766;0.0
55200;-227.0;100;12000;0.0;0.0;0.0;192.0;47.19662591033622;7867.2110748586365;-125.63761085642922;0.0
55260;-227.0;-100;0;0.0;0.0;0.0;192.0;47.19662591033622;7795.357516585992;-125.28343342117373;0.0
55320;-227.0;100;12000;0.0;0.0;0.0;192.0;47.19662591033622;7723.5039583133475;-124.92965014052673;0.0
55380;-227.0;-100;0;0.0;0.0;0.0;192.0;47.19662591033622;7651.650400040703;-124.57627296568376;0.0
55440;-227.0;100;12000;0.0;0.0;0.0;192.0;47.19662591033622;7579.796841768059;-124.22331438033055;0.0
55500;-227.0;-100;0;0.0;0.0;0.0;192.0;47.19662591033622;7507.943283495414;-123.8707874290875;0.0
55560;-227.0;100;12000;0.0;0.0;0.0;192.0;47.19662591033622;7436.08972522277;-123.51870574788754;0.0
55620;-227.0;-100;0;0.0;0.0;0.0;192.0;47.19662591033622;7364.236166950125;-123.16708359633583;0.0
55680;-227.0;100;12000;0.0;0.0;0.0;243.0;47.19662591033622;7292.382608677481;-122.81593589220039;0.0
55740;-227.0;-100;0;0.0;0.0;0.0;243.0;47.19662591033622;7220.529050404836;-122.46527824819121;0.0
55800;389.0;100;12000;0.0;0.0;0.0;243.0;16.516777988931324;7148.675492132192;-122.11512701121184;0.0
55860;389.0;-100;0;0.0;0.0;0.0;243.0;16.516777988931324;7074.776610664787;-121.57612896017504;0.0
55920;389.0;100;12000;0.0;0.0;0.0;243.0;16.516777988931324;7000.877729197382;-121.03755763729066;0.0
55980;389.0;-100;0;0.0;0.0;0.0;243.0;16.516777988931324;6926.978847729977;-120.49942597537786;0.0
56040;389.0;100;12000;0.0;0.0;0.0;191.0;16.516777988931324;6853.079966262572;-119.96174753312425;0.0
56100;389.0;-100;0;0.0;0.0;0.0;191.0;16.516777988931324;6779.181084795167;-119.42453653216359;0.0
56160;389.0;100;12000;0.0;0.0;0.0;191.0;16.516777988931324;6705.2822033277625;-118.88780789619926;0.0
56220;389.0;-100;0;0.0;0.0;0.0;191.0;16.516777988931324;6631.383321860358;-118.35157729304379;0.0
56280;389.0;100;12000;0.0;0.0;0.0;191.0;16.516777988931324;6557.484440392953;-117.81586117968835;0.0
56340;389.0;-100;0;0.0;0.0;0.0;191.0;16.516777988931324;6483.585558925548;-117.28067685066655;0.0
56400;389.0;100;12000;0.0;0.0;0.0;191.0;16.516777988931324;6409.686677458143;-116.74604248998571;0.0
56460;389.0;-100;0;0.0;0.0;0.0;140.0;16.516777988931324;6335.787795990738;-116.21197722693407;0.0
56520;389.0;100;12000;0.0;0.0;0.0;140.0;16.516777988931324;6261.888914523333;-115.67850119610046;0.0
56580;389.0;-100;0;0.0;0.0;0.0;140.0;16.516777988931324;6187.9900330559285;-115.14563560197543;0.0
56640;389.0;100;12000;0.0;0.0;0.0;140.0;16.516777988931324;6114.091151588524;-114.61340278841232;0.0
56700;320.0;-100;0;0.0;0.0;0.0;140.0;0.0;6040.192270121119;-114.0818263141634;0.0
56760;320.0;100;12000;0.0;0.0;0.0;364.0;0.0;5965.192270121119;-113.55093103307563;0.0
56820;320.0;-100;0;0.0;0.0;0.0;255.0;0.0;5890.192270121119;-113.02074318203303;0.0
56880;320.0;100;12000;0.0;0.0;0.0;255.0;0.0;5815.192270121119;-112.49129047534271;0.0
56940;320.0;-100;0;0.0;0.0;0.0;255.0;0.0;5740.192270121119;-111.96260220700013;0.0
57000;320.0;100;12000;0.0;0.0;0.0;255.0;0.0;5665.192270121119;-111.4347093614391;0.0
57060;320.0;-100;0;0.0;0.0;0.0;255.0;0.0;5590.192270121119;-110.90764473359218;0.0
57120;320.0;100;12000;0.0;0.0;0.0;255.0;0.0;5515.192270121119;-110.38144305917183;0.0
57180;320.0;-100;0;0.0;0.0;0.0;255.0;0.0;5440.192270121119;-109.85614115618324;0.0
57240;320.0;100;12000;0.0;0.0;0.0;255.0;0.0;5365.192270121119;-109.33177807880693;0.0
57300;320.0;-100;0;0.0;0.0;0.0;255.0;0.0;5290.192270121119;-108.80839528474523;0.0
57360;320.0;100;12000;0.0;0.0;0.0;255.0;0.0;5215.192270121119;-108.28603681836793;0.0
57420;320.0;-100;0;0.0;0.0;0.0;255.0;0.0;5140.192270121119;-107.76474950893683;0.0
57480;320.0;100;12000;0.0;0.0;0.0;255.0;0.0;5065.192270121119;-107.24458318871137;0.0
57540;320.0;-100;0;0.0;0.0;0.0;255.0;0.0;4990.192270121119;-106.72559093064247;0.0
57600;263.0;100;12000;0.0;0.0;0.0;1755.0;0.0;4915.192270121119;-106.20782930877675;0.0
57660;263.0;-100;0;0.0;0.0;0.0;1755.0;0.0;4840.192270121119;-105.6913586837228;0.0
57720;263.0;100;12000;0.0;0.0;0.0;1755.0;0.0;4765.192270121119;-105.17624351598906;0.0
