time;SmartMeter-House-8: W-power.real.c.ELECTRICITY;SmartMeter-House-8: Wh-energy.c.ELECTRICITY;Load-House-8: W-power.real.c.ELECTRICITY;Load-House-8: W-power.plan.real.c.ELECTRICITY;WashingMachine-House-8: W-power.real.c.ELECTRICITY;Dishwasher-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: W-power.real.c.ELECTRICITY;Battery-House-8: W-power.plan.real.c.ELECTRICITY;Battery-House-8: Wh-energy.soc;Battery-House-8: W-power.real.secondary;Heatpump-House-8: W-power.real.c.ELECTRICITY;Heatpump-House-8: W-power.plan.real.c.ELECTRICITY;Heatpump-House-8: W-power.real.c.HEAT;Heatpump-House-8: W-power.plan.real.c.HEAT;Heatpump-House-8: W-heat.supply.dhwtaps;Heatpump-House-8: W-heat.supply.zones;Heatpump-House-8: W-heat.production;Heatpump-House-8: Wh-energy.soc;DomesticHotWaterControllerBoiler-House-8: W-power.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: W-power.plan.real.c.ELECTRICITY;DomesticHotWaterControllerBoiler-House-8: W-power.real.c.HEAT;DomesticHotWaterControllerBoiler-House-8: W-power.plan.real.c.HEAT;DomesticHotWaterControllerBoiler-House-8: W-heat.supply.dhwtaps;DomesticHotWaterControllerBoiler-House-8: W-heat.supply.zones;DomesticHotWaterControllerBoiler-House-8: W-heat.production;DomesticHotWaterControllerBoiler-House-8: Wh-energy.soc;PV-House-8: W-power.real.c.ELECTRICITY;PV-House-8: W-power.plan.real.c.ELECTRICITY
53880;882.0;14.7;140.0;226.04375000000002;0.0;0.0;509.0;427.796402071981;3687.5500000000047;0;367.2992408991223;367.2992408991223;-4500.0;1469.1969635964892;0.0;-4500.0;1469.1969635964892;9215.697096529506;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-133.51032411913823;-138.21707085144706
53940;901.0;15.016666666666667;140.0;226.04375000000002;0.0;0.0;527.0;721.6828788150533;3696.033333333338;0;367.2992408991223;367.2992408991223;-4500.0;1469.1969635964892;0.0;-4500.0;1469.1969635964892;9165.183712589447;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-133.14969167298372;-138.21707085144706
54000;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-145.0;-251.8014955882045;3704.816666666671;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;9114.670328649388;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-132.78928414167265;-132.78928414167265
54060;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-145.0;-251.8014955882045;3702.4000000000046;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;9055.457564487553;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-132.4291064593728;-132.78928414167265
54120;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-145.0;-251.8014955882045;3699.983333333338;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;8996.244800325718;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-132.06916375072265;-132.78928414167265
54180;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-146.0;-251.8014955882045;3697.5666666666716;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;8937.032036163882;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-131.70946133894907;-132.78928414167265
54240;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-146.0;-251.8014955882045;3695.133333333338;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;8877.819272002047;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-131.3500047545014;-132.78928414167265
54300;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-146.0;-251.8014955882045;3692.700000000005;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;8818.606507840212;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-130.99079974414926;-132.78928414167265
54360;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-147.0;-251.8014955882045;3690.2666666666714;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;8759.393743678376;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-130.63185228057495;-132.78928414167265
54420;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-147.0;-251.8014955882045;3687.8166666666716;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;8700.18097951654;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-130.27316857248857;-132.78928414167265
54480;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-147.0;-251.8014955882045;3685.366666666672;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;8640.968215354706;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-129.91475507530322;-132.78928414167265
54540;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-148.0;-251.8014955882045;3682.916666666672;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;8581.75545119287;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-129.55661850240134;-132.78928414167265
54600;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-148.0;-251.8014955882045;3680.4500000000053;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;8522.542687031035;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-129.19876583694773;-132.78928414167265
54660;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-148.0;-251.8014955882045;3677.9833333333386;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;8463.3299228692;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-128.8412043447999;-132.78928414167265
54720;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-149.0;-251.8014955882045;3675.516666666672;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;8404.117158707364;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-128.48394158728522;-132.78928414167265
54780;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-149.0;-251.8014955882045;3673.0333333333388;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;8344.904394545529;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-128.12698543558864;-132.78928414167265
54840;99.0;1.65;140.0;246.69791666666666;0.0;0.0;-150.0;-251.8014955882045;3670.5500000000056;0;236.80853757245973;236.80853757245973;-4500.0;947.2341502898389;0.0;-4500.0;947.2341502898389;8285.691630383693;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-127.77034408553106;-132.78928414167265
54900;-227.0;-3.783333333333333;140.0;308.7270833333333;0.0;0.0;-287.0;-455.5171069710241;3668.0500000000056;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;8226.478866221858;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-127.4140260733003;-127.4140260733003
54960;-227.0;-3.783333333333333;140.0;308.7270833333333;0.0;0.0;-288.0;-455.5171069710241;3663.2666666666723;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;8154.625307949214;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-127.05804029211028;-127.4140260733003
55020;-227.0;-3.783333333333333;140.0;308.7270833333333;0.0;0.0;-288.0;-455.5171069710241;3658.466666666672;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;8082.77174967657;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-126.70239600984705;-127.4140260733003
55080;-227.0;-3.783333333333333;140.0;308.7270833333333;0.0;0.0;-288.0;-455.5171069710241;3653.666666666672;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;8010.918191403925;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-126.34710288777788;-127.4140260733003
55140;-227.0;-3.783333333333333;140.0;308.7270833333333;0.0;0.0;-289.0;-455.5171069710241;3648.866666666672;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;7939.064633131281;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-125.99217100038766;-127.4140260733003
55200;-227.0;-3.783333333333333;192.0;308.7270833333333;0.0;0.0;-341.0;-455.5171069710241;3644.050000000005;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;7867.2110748586365;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-125.63761085642922;-127.4140260733003
55260;-227.0;-3.783333333333333;192.0;308.7270833333333;0.0;0.0;-341.0;-455.5171069710241;3638.366666666672;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;7795.357516585992;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-125.28343342117373;-127.4140260733003
55320;-227.0;-3.783333333333333;192.0;308.7270833333333;0.0;0.0;-342.0;-455.5171069710241;3632.6833333333384;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;7723.5039583133475;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-124.92965014052673;-127.4140260733003
55380;-227.0;-3.783333333333333;192.0;308.7270833333333;0.0;0.0;-342.0;-455.5171069710241;3626.9833333333386;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;7651.650400040703;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-124.57627296568376;-127.4140260733003
55440;-227.0;-3.783333333333333;192.0;308.7270833333333;0.0;0.0;-342.0;-455.5171069710241;3621.2833333333388;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;7579.796841768059;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-124.22331438033055;-127.4140260733003
55500;-227.0;-3.783333333333333;192.0;308.7270833333333;0.0;0.0;-343.0;-455.5171069710241;3615.583333333339;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;7507.943283495414;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-123.8707874290875;-127.4140260733003
55560;-227.0;-3.783333333333333;192.0;308.7270833333333;0.0;0.0;-343.0;-455.5171069710241;3609.8666666666722;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;7436.08972522277;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-123.51870574788754;-127.4140260733003
55620;-227.0;-3.783333333333333;192.0;308.7270833333333;0.0;0.0;-344.0;-455.5171069710241;3604.1500000000055;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;7364.236166950125;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-123.16708359633583;-127.4140260733003
55680;-227.0;-3.783333333333333;243.0;308.7270833333333;0.0;0.0;-395.0;-455.5171069710241;3598.4166666666724;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;7292.382608677481;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-122.81593589220039;-127.4140260733003
55740;-227.0;-3.783333333333333;243.0;308.7270833333333;0.0;0.0;-395.0;-455.5171069710241;3591.833333333339;0;47.19662591033622;47.19662591033622;-4500.0;188.7865036413449;0.0;-4500.0;188.7865036413449;7220.529050404836;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-122.46527824819121;-127.4140260733003
55800;389.0;6.483333333333333;243.0;252.33958333333334;0.0;0.0;252.0;243.01867059598862;3585.2500000000055;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;7148.675492132192;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-122.11512701121184;-122.11512701121184
55860;389.0;6.483333333333333;243.0;252.33958333333334;0.0;0.0;252.0;243.01867059598862;3589.4500000000053;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;7074.776610664787;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-121.57612896017504;-122.11512701121184
55920;389.0;6.483333333333333;243.0;252.33958333333334;0.0;0.0;251.0;243.01867059598862;3593.650000000005;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;7000.877729197382;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-121.03755763729066;-122.11512701121184
55980;389.0;6.483333333333333;243.0;252.33958333333334;0.0;0.0;250.0;243.01867059598862;3597.8333333333385;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;6926.978847729977;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-120.49942597537786;-122.11512701121184
56040;389.0;6.483333333333333;191.0;252.33958333333334;0.0;0.0;302.0;243.01867059598862;3602.000000000005;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;6853.079966262572;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-119.96174753312425;-122.11512701121184
56100;389.0;6.483333333333333;191.0;252.33958333333334;0.0;0.0;301.0;243.01867059598862;3607.0333333333383;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;6779.181084795167;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-119.42453653216359;-122.11512701121184
56160;389.0;6.483333333333333;191.0;252.33958333333334;0.0;0.0;301.0;243.01867059598862;3612.050000000005;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;6705.2822033277625;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-118.88780789619926;-122.11512701121184
56220;389.0;6.483333333333333;191.0;252.33958333333334;0.0;0.0;300.0;243.01867059598862;3617.066666666672;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;6631.383321860358;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-118.35157729304379;-122.11512701121184
56280;389.0;6.483333333333333;191.0;252.33958333333334;0.0;0.0;300.0;243.01867059598862;3622.066666666672;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;6557.484440392953;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-117.81586117968835;-122.11512701121184
56340;389.0;6.483333333333333;191.0;252.33958333333334;0.0;0.0;299.0;243.01867059598862;3627.066666666672;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;6483.585558925548;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-117.28067685066655;-122.11512701121184
56400;389.0;6.483333333333333;191.0;252.33958333333334;0.0;0.0;299.0;243.01867059598862;3632.050000000005;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;6409.686677458143;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-116.74604248998571;-122.11512701121184
56460;389.0;6.483333333333333;140.0;252.33958333333334;0.0;0.0;349.0;243.01867059598862;3637.0333333333383;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;6335.787795990738;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-116.21197722693407;-122.11512701121184
56520;389.0;6.483333333333333;140.0;252.33958333333334;0.0;0.0;349.0;243.01867059598862;3642.850000000005;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;6261.888914523333;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-115.67850119610046;-122.11512701121184
56580;389.0;6.483333333333333;140.0;252.33958333333334;0.0;0.0;348.0;243.01867059598862;3648.6666666666715;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;6187.9900330559285;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-115.14563560197543;-122.11512701121184
56640;389.0;6.483333333333333;140.0;252.33958333333334;0.0;0.0;348.0;243.01867059598862;3654.4666666666717;0;16.516777988931324;16.516777988931324;-4500.0;66.0671119557253;0.0;-4500.0;66.0671119557253;6114.091151588524;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-114.61340278841232;-122.11512701121184
56700;320.0;5.333333333333333;140.0;221.58333333333334;0.0;0.0;295.0;213.4471428500333;3660.266666666672;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;6040.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-114.0818263141634;-114.0818263141634
56760;320.0;5.333333333333333;364.0;221.58333333333334;0.0;0.0;70.0;213.4471428500333;3665.1833333333384;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;5965.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-113.55093103307563;-114.0818263141634
56820;320.0;5.333333333333333;255.0;221.58333333333334;0.0;0.0;179.0;213.4471428500333;3666.350000000005;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;5890.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-113.02074318203303;-114.0818263141634
56880;320.0;5.333333333333333;255.0;221.58333333333334;0.0;0.0;178.0;213.4471428500333;3669.333333333338;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;5815.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-112.49129047534271;-114.0818263141634
56940;320.0;5.333333333333333;255.0;221.58333333333334;0.0;0.0;177.0;213.4471428500333;3672.3000000000047;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;5740.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-111.96260220700013;-114.0818263141634
57000;320.0;5.333333333333333;255.0;221.58333333333334;0.0;0.0;177.0;213.4471428500333;3675.2500000000045;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;5665.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-111.4347093614391;-114.0818263141634
57060;320.0;5.333333333333333;255.0;221.58333333333334;0.0;0.0;176.0;213.4471428500333;3678.2000000000044;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;5590.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-110.90764473359218;-114.0818263141634
57120;320.0;5.333333333333333;255.0;221.58333333333334;0.0;0.0;176.0;213.4471428500333;3681.1333333333378;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;5515.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-110.38144305917183;-114.0818263141634
57180;320.0;5.333333333333333;255.0;221.58333333333334;0.0;0.0;175.0;213.4471428500333;3684.066666666671;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;5440.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-109.85614115618324;-114.0818263141634
57240;320.0;5.333333333333333;255.0;221.58333333333334;0.0;0.0;175.0;213.4471428500333;3686.9833333333377;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;5365.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-109.33177807880693;-114.0818263141634
57300;320.0;5.333333333333333;255.0;221.58333333333334;0.0;0.0;174.0;213.4471428500333;3689.900000000004;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;5290.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-108.80839528474523;-114.0818263141634
57360;320.0;5.333333333333333;255.0;221.58333333333334;0.0;0.0;174.0;213.4471428500333;3692.8000000000043;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;5215.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-108.28603681836793;-114.0818263141634
57420;320.0;5.333333333333333;255.0;221.58333333333334;0.0;0.0;173.0;213.4471428500333;3695.7000000000044;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;5140.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-107.76474950893683;-114.0818263141634
57480;320.0;5.333333333333333;255.0;221.58333333333334;0.0;0.0;173.0;213.4471428500333;3698.5833333333376;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;5065.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-107.24458318871137;-114.0818263141634
57540;320.0;5.333333333333333;255.0;221.58333333333334;0.0;0.0;172.0;213.4471428500333;3701.466666666671;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;4990.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-106.72559093064247;-114.0818263141634
57600;263.0;4.383333333333334;1755.0;244.49166666666665;0.0;0.0;-1385.0;123.99333635429502;3704.3333333333376;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;4915.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-106.20782930877675;-106.20782930877675
57660;263.0;4.383333333333334;1755.0;244.49166666666665;0.0;0.0;-1386.0;123.99333635429502;3681.250000000004;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;4840.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-105.6913586837228;-106.20782930877675
57720;263.0;4.383333333333334;1755.0;244.49166666666665;0.0;0.0;-1386.0;123.99333635429502;3658.150000000004;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;4765.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-105.17624351598906;-106.20782930877675
57780;263.0;4.383333333333334;1755.0;244.49166666666665;0.0;0.0;-1387.0;123.99333635429502;3635.0500000000043;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;4690.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-104.66255271037662;-106.20782930877675
57840;263.0;4.383333333333334;1755.0;244.49166666666665;0.0;0.0;-1387.0;123.99333635429502;3611.9333333333375;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;4615.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-104.15035999502129;-106.20782930877675
57900;263.0;4.383333333333334;1755.0;244.49166666666665;0.0;0.0;-1388.0;123.99333635429502;3588.8166666666707;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;4540.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-103.63974433914689;-106.20782930877675
57960;263.0;4.383333333333334;1755.0;244.49166666666665;0.0;0.0;-1388.0;123.99333635429502;3565.6833333333375;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;4465.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-103.13079041396259;-106.20782930877675
58020;263.0;4.383333333333334;1755.0;244.49166666666665;0.0;0.0;-1389.0;123.99333635429502;3542.5500000000043;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;4390.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-102.62358910312425;-106.20782930877675
58080;263.0;4.383333333333334;1755.0;244.49166666666665;0.0;0.0;-1389.0;123.99333635429502;3519.400000000004;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;4315.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-102.11823806581323;-106.20782930877675
58140;263.0;4.383333333333334;1755.0;244.49166666666665;0.0;0.0;-1390.0;123.99333635429502;3496.250000000004;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;4240.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-101.61484236314772;-106.20782930877675
58200;283.0;4.716666666666667;1755.0;244.49166666666665;0.0;0.0;-1370.0;183.23812286307293;3473.0833333333376;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;4165.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-101.11351515281778;-106.20782930877675
58260;283.0;4.716666666666667;1755.0;244.49166666666665;0.0;0.0;-1371.0;183.23812286307293;3450.250000000004;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;4090.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-100.61437846204483;-106.20782930877675
58320;283.0;4.716666666666667;1807.0;244.49166666666665;0.0;0.0;-1423.0;183.23812286307293;3427.400000000004;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;4015.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-100.11756404892105;-106.20782930877675
58380;283.0;4.716666666666667;1807.0;244.49166666666665;0.0;0.0;-1424.0;183.23812286307293;3403.6833333333375;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;3940.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-99.62321436394419;-106.20782930877675
58440;283.0;4.716666666666667;1807.0;244.49166666666665;0.0;0.0;-1424.0;183.23812286307293;3379.9500000000044;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;3865.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-99.13148362532255;-106.20782930877675
58500;-115.0;-1.9166666666666667;1807.0;278.97916666666663;0.0;0.0;-1824.0;-295.9663470669402;3356.2166666666712;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;3790.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-98.64253902377297;-98.64253902377297
58560;-115.0;-1.9166666666666667;1807.0;278.97916666666663;0.0;0.0;-1824.0;-295.9663470669402;3325.816666666671;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;3715.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-98.15656207497486;-98.64253902377297
58620;-115.0;-1.9166666666666667;1807.0;278.97916666666663;0.0;0.0;-1825.0;-295.9663470669402;3295.416666666671;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;3640.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-97.67375014048518;-98.64253902377297
58680;-115.0;-1.9166666666666667;307.0;278.97916666666663;0.0;0.0;-325.0;-295.9663470669402;3265.0000000000045;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;3565.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-97.19431814321848;-98.64253902377297
58740;-115.0;-1.9166666666666667;307.0;278.97916666666663;0.0;0.0;-326.0;-295.9663470669402;3259.583333333338;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;3490.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-96.71850050198485;-98.64253902377297
58800;-115.0;-1.9166666666666667;307.0;278.97916666666663;0.0;0.0;-326.0;-295.9663470669402;3254.1500000000046;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;3415.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-96.24655332365245;-98.64253902377297
58860;-115.0;-1.9166666666666667;307.0;278.97916666666663;0.0;0.0;-327.0;-295.9663470669402;3248.7166666666712;0;0.0;0.0;-4500.0;0;0.0;-4500.0;0;3340.192270121119;0.0;0.0;0.0;0;0.0;0.0;0;0.0;-95.77875688783126;-98.64253902377297
