time;W-power.real.c.NATGAS;W-power.real.c.HEAT;W-heat.supply.dhwtaps;W-heat.supply.zones;W-heat.production;Wh-energy.soc
25800;0.0;0.0;0.0;0.0;-0.0;25000.0
25860;0.0;0.0;0.0;0.0;-0.0;25000.0
25920;0.0;0.0;0.0;0.0;-0.0;25000.0
25980;0.0;0.0;0.0;0.0;-0.0;25000.0
26040;0.0;0.0;0.0;0.0;-0.0;25000.0
26100;0.0;0.0;0.0;0.0;-0.0;25000.0
26160;0.0;0.0;0.0;0.0;-0.0;25000.0
26220;0.0;0.0;0.0;0.0;-0.0;25000.0
26280;0.0;0.0;0.0;0.0;-0.0;25000.0
26340;0.0;0.0;0.0;0.0;-0.0;25000.0
26400;0.0;0.0;0.0;0.0;-0.0;25000.0
26460;0.0;0.0;0.0;0.0;-0.0;25000.0
26520;0.0;0.0;0.0;0.0;-0.0;25000.0
26580;0.0;0.0;0.0;0.0;-0.0;25000.0
26640;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
26700;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
26760;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
26820;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
26880;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
26940;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27000;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27060;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27120;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27180;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27240;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27300;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27360;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27420;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27480;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27540;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27600;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27660;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27720;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27780;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27840;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27900;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
27960;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28020;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28080;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28140;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28200;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28260;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28320;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28380;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28440;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28500;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28560;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28620;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28680;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28740;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28800;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28860;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28920;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
28980;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29040;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29100;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29160;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29220;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29280;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29340;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29400;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29460;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29520;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29580;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29640;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29700;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29760;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29820;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29880;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
29940;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30000;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30060;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30120;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30180;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30240;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30300;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30360;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30420;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30480;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30540;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30600;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30660;20666.25;-16533.0;-9033.0;-7500.0;16533.0;25000.0
30720;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30780;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30840;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30900;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
30960;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31020;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31080;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31140;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31200;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31260;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31320;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31380;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31440;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31500;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31560;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31620;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31680;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31740;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31800;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31860;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31920;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
31980;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
32040;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
32100;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
32160;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
32220;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
32280;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
32340;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
32400;26747.5;-21398.0;-13898.0;-7500.0;21398.0;25000.0
32460;26747.5;-21398.0;-13898.0;-7500.0;21398.0;25000.0
32520;26747.5;-21398.0;-13898.0;-7500.0;21398.0;25000.0
32580;26747.5;-21398.0;-13898.0;-7500.0;21398.0;25000.0
32640;26747.5;-21398.0;-13898.0;-7500.0;21398.0;25000.0
32700;26747.5;-21398.0;-13898.0;-7500.0;21398.0;25000.0
32760;26747.5;-21398.0;-13898.0;-7500.0;21398.0;25000.0
32820;26747.5;-21398.0;-13898.0;-7500.0;21398.0;25000.0
32880;26747.5;-21398.0;-13898.0;-7500.0;21398.0;25000.0
32940;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33000;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33060;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33120;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33180;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33240;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33300;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33360;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33420;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33480;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33540;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33600;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33660;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33720;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33780;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33840;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33900;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
33960;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34020;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34080;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34140;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34200;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34260;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34320;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34380;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34440;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34500;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34560;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34620;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34680;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34740;21246.25;-16997.0;-9497.0;-7500.0;16997.0;25000.0
34800;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34860;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34920;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
34980;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35040;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35100;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35160;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35220;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35280;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35340;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35400;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35460;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35520;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35580;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35640;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35700;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35760;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35820;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35880;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
35940;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36000;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36060;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36120;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36180;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36240;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36300;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36360;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36420;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36480;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36540;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36600;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36660;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36720;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36780;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36840;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36900;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
36960;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37020;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37080;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37140;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37200;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37260;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37320;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37380;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37440;23562.5;-18850.0;-11350.0;-7500.0;18850.0;25000.0
37500;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37560;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37620;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37680;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37740;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37800;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37860;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37920;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
37980;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38040;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38100;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38160;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38220;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38280;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38340;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38400;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38460;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38520;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38580;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38640;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38700;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38760;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38820;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38880;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
38940;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39000;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39060;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39120;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39180;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39240;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39300;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39360;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39420;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39480;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39540;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39600;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39660;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39720;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39780;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39840;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39900;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
39960;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40020;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40080;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40140;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40200;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40260;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40320;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40380;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40440;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40500;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40560;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40620;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40680;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40740;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40800;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40860;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40920;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
40980;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41040;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41100;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41160;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41220;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41280;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41340;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41400;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41460;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41520;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41580;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41640;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41700;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41760;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41820;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41880;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
41940;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42000;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42060;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42120;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42180;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42240;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42300;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42360;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42420;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42480;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42540;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42600;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42660;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42720;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42780;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42840;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42900;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
42960;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43020;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43080;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43140;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43200;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43260;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43320;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43380;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43440;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43500;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43560;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43620;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43680;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43740;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43800;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43860;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
43920;20666.25;-16533.0;-9033.0;-7500.0;16533.0;25000.0
43980;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44040;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44100;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44160;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44220;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44280;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44340;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44400;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44460;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44520;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44580;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44640;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44700;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44760;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44820;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44880;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
44940;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45000;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45060;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45120;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45180;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45240;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45300;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45360;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45420;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45480;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45540;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45600;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45660;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45720;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45780;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45840;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45900;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
45960;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46020;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46080;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46140;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46200;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46260;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46320;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46380;21825.0;-17460.0;-9960.0;-7500.0;17460.0;25000.0
46440;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46500;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46560;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46620;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46680;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46740;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46800;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46860;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46920;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
46980;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47040;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47100;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47160;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47220;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47280;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47340;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47400;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47460;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47520;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47580;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47640;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47700;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47760;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47820;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47880;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
47940;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48000;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48060;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48120;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48180;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48240;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48300;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48360;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48420;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48480;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48540;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48600;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48660;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48720;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48780;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48840;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48900;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
48960;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49020;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49080;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49140;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49200;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49260;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49320;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49380;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49440;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49500;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49560;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49620;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49680;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49740;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49800;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49860;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49920;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
49980;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
50040;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
50100;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
50160;20087.5;-16070.0;-8570.0;-7500.0;16070.0;25000.0
50220;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
50280;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
50340;9375.0;-7500.0;0.0;-7500.0;7500.0;25000.0
